groupid,Group Name,Product Type,Product Color,Product Condition,name,Component Type,Included Products,groupsize,idingroup,strippedname,sku,platform,ASIN,matching_likelihood,matching_method,ParentProduct,SKU_Role,source_asin,source_sku,source_title,merge_source,merge_match_type
5,Bose 151 Environmental Speaker Pair,Parts,WH,N,Bose WB-10 White Wall Brackets for Model 151 Speakers NEW Pair,WB-10 Wall Brackets,,10,7,Bose WB-10 Wall Brackets for Model 151 Speakers,157551306041,MEKONG_eBay,,1.18,threshold,Speaker,,,156140561216,Bose WB-10 (White) Wall brackets for Bose Model 151 speakers,ebay_only,
5,Bose 151 Environmental Speaker Pair,Parts,WH,,Genuine Bose Metal Wall Brackets for Bose Model 151 101 Speakers - White,WB-10 Wall Brackets,,10,8,Bose Metal Wall Brackets for Bose Model 151 101 Speakers,364490805166,USAV_eBay,,1.17,threshold,Speaker,,,364490802363,Genuine Bose Metal Wall Brackets for Bose Model 151 Speakers,ebay_only,
5,Bose 151 Environmental Speaker Pair,Parts,BK,,Bose WB-10 Black Wall Mount Brackets for 151 101 Speakers Pair,WB-10 Wall Brackets,,10,9,Bose WB-10 Wall Brackets for 151 101 Speakers,157551306377,MEKONG_eBay,,0.95,threshold,Speaker,,,257184231419,Bose WB-10 (Black) Wall brackets for Bose Model 151 speakers,ebay_only,
5,Bose 151 Environmental Speaker Pair,Parts,,N,NEW  Bose Metal Swivel Wall Ceiling  Bracket for Bose Model 151 / 151 SE - Pair,Swivel Wall Ceiling Bracket Pair,,3,0,Bose Metal Swivel Wall Ceiling for Bose Model 151 151 SE,364884510616,USAV_eBay,,100,stripped_name,Speaker,,,364884510616,NEW  Bose Metal Swivel Wall Ceiling  Bracket for Bose Model 151 / 151 SE - Pair,ebay_only,
5,Bose 151 Environmental Speaker Pair,Parts,,,Genuine Bose Metal Wall Brackets for Bose Model 151 Speakers,Wall Brackets,,3,1,Bose Metal Wall Brackets for Bose Model 151 Speakers,364490802363,USAV_eBay,,1.07,threshold,Speaker,,,365227845084,Pair of Genuine Bose Metal Wall Ceiling  Brackets for Bose Model 151 Speakers,ebay_only,
5,Bose 151 Environmental Speaker Pair,Parts,,,Pair of Genuine  Bose Metal Wall Ceiling Bracket for Bose Model 151  151 SE,Wall Ceiling Bracket Pair,,3,2,of Bose Metal Wall Ceiling for Bose Model 151 151 SE,365227845084,USAV_eBay,,1.01,threshold,Speaker,,,364884510616,NEW  Bose Metal Swivel Wall Ceiling  Bracket for Bose Model 151 / 151 SE - Pair,ebay_only,
8,Bose FS-1 Bookshelf Speaker Floorstands,Product,BK,,Bose® FS-1 Bookshelf Speaker floorstands (Pair) – Black and Silver,,,1,0,Bose FS-1 Bookshelf Speaker floorstands and,ZA-ZP6T-KO8Q,Amazon,B0000E6GHH,100,stripped_name,Speaker,A,B0000E6GHH,ZA-ZP6T-KO8Q,Bose? FS-1 Bookshelf Speaker floorstands (Pair) ? Black and Silver,amazon_only,
9,Bose Companion 3 Multimedia Speaker System,Product,GR,,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,,,7,0,Bose Companion 3 Multimedia Speaker System,2G-AY3S-LW4C,Amazon,B00011CNWG,100,stripped_name,Speaker System,K,B00011CNWG,2G-AY3S-LW4C,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,amazon_only,
9,Bose Companion 3 Multimedia Speaker System,Product,GR,,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,,,7,1,Bose Companion 3 Multimedia Speaker System,IK-N95G-0PPN,Amazon,B00011CNWG,100,stripped_name,Speaker System,K,B00011CNWG,IK-N95G-0PPN,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,amazon_only,
9,Bose Companion 3 Multimedia Speaker System,Product,GR,,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,,,7,2,Bose Companion 3 Multimedia Speaker System,JB-CKCP-YORR,Amazon,B00011CNWG,100,stripped_name,Speaker System,K,B00011CNWG,JB-CKCP-YORR,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,amazon_only,
9,Bose Companion 3 Multimedia Speaker System,Product,GR,,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,,,7,3,Bose Companion 3 Multimedia Speaker System,UV-D72W-9ZG9,Amazon,B00011CNWG,100,stripped_name,Speaker System,K,B00011CNWG,UV-D72W-9ZG9,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,amazon_only,
9,Bose Companion 3 Multimedia Speaker System,Product,GR,,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,,,7,4,Bose Companion 3 Multimedia Speaker System,WR-N0HV-8BO8,Amazon,B00011CNWG,100,stripped_name,Speaker System,K,B00011CNWG,WR-N0HV-8BO8,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,amazon_only,
9,Bose Companion 3 Multimedia Speaker System,Product,GR,,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,,,7,5,Bose Companion 3 Multimedia Speaker System,257184468271,DRAGON_eBay,,100,stripped_name,Speaker System,K,B00011CNWG,257184468271,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,amazon_only,
9,Bose Companion 3 Multimedia Speaker System,Product,SV,,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,,,7,6,Bose Companion 3 Multimedia Speaker System,00983,Ecwid,,100,stripped_name,Speaker System,K,B00011CNWG,00983,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,amazon_only,
9,Bose Companion 3 Multimedia Speaker System,Parts,,,REPLACEMENT Bose Companion 3 Subwoofer Speaker Driver,Subwoofer Speaker Driver,,1,0,Bose Companion 3 Subwoofer Speaker Driver,365000688154,USAV_eBay,,100,stripped_name,Subwoofer,,,365000688154,REPLACEMENT Bose Companion 3 Subwoofer Speaker Driver,ebay_only,
10,Bose Wave Audio System Radio/CD,Product,GY,,Bose Wave - Audio System - Radio / Cd - Graphite Gray,,,7,0,Bose Wave Audio System Radio Cd,CH-J58C-STS8,Amazon,B00021Y9N6,100,stripped_name,Audio System,P,B00021Y9N6,CH-J58C-STS8,Bose Wave - Audio System - Radio / Cd - Graphite Gray,amazon_only,
10,Bose Wave Audio System Radio/CD,Product,GY,,Bose Wave - Audio System - Radio / Cd - Graphite Gray,,,7,1,Bose Wave Audio System Radio Cd,J3-6I5X-FUDU,Amazon,B00021Y9N6,100,stripped_name,Audio System,K,B00021Y9N6,J3-6I5X-FUDU,Bose Wave - Audio System - Radio / Cd - Graphite Gray,amazon_only,
10,Bose Wave Audio System Radio/CD,Product,GY,,Bose Wave - Audio System - Radio/Cd - Graphite Gray,,,7,2,Bose Wave Audio System Radio Cd,267453838780,DRAGON_eBay,,100,stripped_name,Audio System,P,B00021Y9N6,267453838780,Bose Wave - Audio System - Radio / Cd - Graphite Gray,amazon_only,
10,Bose Wave Audio System Radio/CD,Product,GY,,Bose Wave - Audio System - Radio/Cd - Graphite Gray,,,7,3,Bose Wave Audio System Radio Cd,04886,Ecwid,,100,stripped_name,Audio System,K,B00021Y9N6,04886,Bose Wave - Audio System - Radio / Cd - Graphite Gray,amazon_only,
10,Bose Wave Audio System Radio/CD,Bundle,GY,,Bose Wave - Audio System - Radio / Cd - Graphite Gray -  with remote control,,"Bose Wave Audio System Radio/CD, Bose Wave Audio Remote Control",7,4,Bose Wave Audio System Radio Cd with control,364273040815,USAV_eBay,,0.98,threshold,Audio System,K,B00021Y9N6,364273040815,Bose Wave - Audio System - Radio / Cd - Graphite Gray,amazon_only,
10,Bose Wave Audio System Radio/CD,Product,GY,,Bose Wave - Audio System - Radio / Cd - Graphite Gray,,,7,5,Bose Wave Audio System Radio Cd,6Z-702H-VZIQ,Amazon,B00021Y9N6,100,stripped_name,System,K,B00021Y9N6,6Z-702H-VZIQ,Bose Wave - Audio System - Radio / Cd - Graphite Gray,amazon_only,
10,Bose Wave Audio System Radio/CD,Product,GY,,Bose Wave - Audio System - Radio / Cd - Graphite Gray  B00021Y9N6,,,7,6,Bose Wave Audio System Radio Cd B00021Y9N6,267422994690,DRAGON_eBay,,1.07,threshold,System,K,B00021Y9N6,267422994690,Bose Wave - Audio System - Radio / Cd - Graphite Gray,amazon_only,
11,Bose Lifestyle 38 DVD Home Entertainment System,Product,,,Bose(R) Lifestyle 38 DVD Home Entertainment System,,,3,0,Bose R Lifestyle 38 DVD Home Entertainment System,1X-GPD5-TMWA,Amazon,B0002F94UA,100,stripped_name,Home Entertainment System,K,B0002F94UA,1X-GPD5-TMWA,Bose(R) Lifestyle 38 DVD Home Entertainment System,amazon_only,
11,Bose Lifestyle 38 DVD Home Entertainment System,Product,,,Bose(R) Lifestyle 38 DVD Home Entertainment System,,,3,1,Bose R Lifestyle 38 DVD Home Entertainment System,3L-PHG1-XUQX,Amazon,B0002F94U0,100,stripped_name,Home Entertainment System,K,B0002F94UA,3L-PHG1-XUQX,Bose(R) Lifestyle 38 DVD Home Entertainment System,amazon_only,
11,Bose Lifestyle 38 DVD Home Entertainment System,Bundle,,,Bose Lifestyle 38 DVD Home Entertainment System w/ 5 Speakers & Remote,,"Bose Lifestyle 38 DVD Home Entertainment System, Speakers, Remote Control",3,2,Bose Lifestyle 38 DVD Home Entertainment System w 5 Speakers,267453897657,DRAGON_eBay,,1.02,threshold,Home Entertainment System,K,B0002F94UA,267453897657,Bose(R) Lifestyle 38 DVD Home Entertainment System,amazon_only,
12,Bose Lifestyle SA-2 Amplifier,Product,,,Lifestyle SA-2 Amplifier,,,4,0,Lifestyle SA-2 Amplifier,G5-KIVB-FN7C,Amazon,B0002JUH34,100,stripped_name,Amplifier,P,B0002JUH34,G5-KIVB-FN7C,Lifestyle SA-2 Amplifier,amazon_only,
12,Bose Lifestyle SA-2 Amplifier,Product,,,Bose Lifestyle SA-2 amplifier,,,4,1,Bose Lifestyle SA-2 amplifier,265770328489,DRAGON_eBay,,1.22,threshold,Amplifier,P,B0002JUH34,265770328489,Lifestyle SA-2 Amplifier,amazon_only,
12,Bose Lifestyle SA-2 Amplifier,Product,,,Bose Lifestyle SA-2 amplifier,,,4,2,Bose Lifestyle SA-2 amplifier,00964,Ecwid,,1.22,threshold,Amplifier,P,B0002JUH34,00964,Lifestyle SA-2 Amplifier,amazon_only,
12,Bose Lifestyle SA-2 Amplifier,Bundle,,,Bose Lifestyle SA-2 amplifier with Bose Link Cable,,"Bose Lifestyle SA-2 amplifier, Bose Link Cable",4,3,Bose Lifestyle SA-2 amplifier with Bose Link,266213923136,DRAGON_eBay,,0.9,threshold,Amplifier,P,B0002JUH34,266213923136,Lifestyle SA-2 Amplifier,amazon_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Product,SV,,Bose(R) 321 GS Series II DVD Home Entertainment System - Silver,,,7,0,Bose R 321 GS Series II DVD Home Entertainment System,HK0-3AK-Y7D,Amazon,B0002JY6SQ,100,stripped_name,DVD Home Entertainment System,K,B0002JY6SG,HK0-3AK-Y7D,Bose(R) 321 GS Series II DVD Home Entertainment System - Graphite,amazon_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Product,GR,,Bose(R) 321 GS Series II DVD Home Entertainment System - Graphite,,,7,1,Bose R 321 GS Series II DVD Home Entertainment System,HM-HXQM-4WIL,Amazon,B0002JY6SG,100,stripped_name,DVD Home Entertainment System,K,B0002JY6SG,HM-HXQM-4WIL,Bose(R) 321 GS Series II DVD Home Entertainment System - Graphite,amazon_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Product,GR,,Bose(R) 321 GS Series II DVD Home Entertainment System - Graphite,,,7,2,Bose R 321 GS Series II DVD Home Entertainment System,BJ-ITV0-YAK3,Amazon,B0002JY6SG,100,stripped_name,Home Entertainment System,K,B0002JY6SG,BJ-ITV0-YAK3,Bose(R) 321 GS Series II DVD Home Entertainment System - Graphite,amazon_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Product,GR,R,Bose 321 GS Series II DVD Home Entertainment System Graphite Refurbished,,,7,3,Bose 321 GS Series II DVD Home Entertainment System,257191612177,DRAGON_eBay,,0.96,threshold,Home Entertainment System,K,B0002JY6SG,257191612177,Bose(R) 321 GS Series II DVD Home Entertainment System - Graphite,amazon_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Product,SV,,Bose(R) 321 GS Series II DVD Home Entertainment System - Silver,,,7,4,Bose R 321 GS Series II DVD Home Entertainment System,PB-O62Z-J40O,Amazon,B0002JY6SQ,100,stripped_name,R 321 GS,K,B0002JY6SG,PB-O62Z-J40O,Bose(R) 321 GS Series II DVD Home Entertainment System - Graphite,amazon_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Product,GR,,Bose(R) 321 GS Series II DVD Home Entertainment System - Graphite,,,7,5,Bose R 321 GS Series II DVD Home Entertainment System,3K-00K1-JROP,Amazon,B0002JY6SG,100,stripped_name,System,K,B0002JY6SG,3K-00K1-JROP,Bose(R) 321 GS Series II DVD Home Entertainment System - Graphite,amazon_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Product,GR,,Bose(R) 321 GS Series II DVD Home Entertainment System - Graphite,,,7,6,Bose R 321 GS Series II DVD Home Entertainment System,EB-94AI-05LZ,Amazon,B0002JY6SG,100,stripped_name,System,K,B0002JY6SG,EB-94AI-05LZ,Bose(R) 321 GS Series II DVD Home Entertainment System - Graphite,amazon_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Parts,,,321 GS Series II Media Center ONLY with Updated firmware,Media Center,,9,0,321 GS Series II Media Center ONLY with Updated firmware,0F-1H0O-RVQN,Amazon,,100,stripped_name,Media Center,,,0F-1H0O-RVQN,321 GS Series II Media Center ONLY with Updated firmware,ebay_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Parts,,,321 GS Series II Media Center ONLY with Updated firmware,Media Center,,9,1,321 GS Series II Media Center ONLY with Updated firmware,BL-79LU-A5P6,Amazon,,100,stripped_name,Media Center,,,0F-1H0O-RVQN,321 GS Series II Media Center ONLY with Updated firmware,ebay_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Parts,,,321 GS Series II Media Center ONLY with Updated firmware,Media Center,,9,2,321 GS Series II Media Center ONLY with Updated firmware,CD-G0RQ-3GCU,Amazon,,100,stripped_name,Media Center,,,0F-1H0O-RVQN,321 GS Series II Media Center ONLY with Updated firmware,ebay_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Parts,,,321 GS Series II Media Center ONLY with Updated firmware,Media Center,,9,3,321 GS Series II Media Center ONLY with Updated firmware,IX-JT3Z-9I29,Amazon,,100,stripped_name,Media Center,,,0F-1H0O-RVQN,321 GS Series II Media Center ONLY with Updated firmware,ebay_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Parts,,,321 GS Series II Media Center ONLY with Updated firmware,Media Center,,9,4,321 GS Series II Media Center ONLY with Updated firmware,LH-OMJP-DFQ8,Amazon,,100,stripped_name,Media Center,,,0F-1H0O-RVQN,321 GS Series II Media Center ONLY with Updated firmware,ebay_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Parts,,,321 GS Series II Media Center ONLY with Updated firmware,Media Center,,9,5,321 GS Series II Media Center ONLY with Updated firmware,QS-DQWL-YILU,Amazon,,100,stripped_name,Media Center,,,0F-1H0O-RVQN,321 GS Series II Media Center ONLY with Updated firmware,ebay_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Parts,,,321 GS Series II Media Center ONLY with Updated firmware,Media Center,,9,6,321 GS Series II Media Center ONLY with Updated firmware,T4-5XBU-SV1A,Amazon,,100,stripped_name,Media Center,,,0F-1H0O-RVQN,321 GS Series II Media Center ONLY with Updated firmware,ebay_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Parts,,,321 GS Series II Media Center ONLY with Updated firmware,Media Center,,9,7,321 GS Series II Media Center ONLY with Updated firmware,155607254115,MEKONG_eBay,,100,stripped_name,Media Center,,,0F-1H0O-RVQN,321 GS Series II Media Center ONLY with Updated firmware,ebay_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Parts,,,321 GS Series II Media Center ONLY with Updated firmware,Media Center,,9,8,321 GS Series II Media Center ONLY with Updated firmware,JY-ZIM0-FZYD,Amazon,,100,stripped_name,System,,,0F-1H0O-RVQN,321 GS Series II Media Center ONLY with Updated firmware,ebay_only,
13,Bose 321 GS Series II DVD Home Entertainment System,Parts,,,"Bose 321 GS II Home theater system, 3-2-1 GS series II Media center only.",Media Center,,1,0,Bose 321 GS II Home theater system 3-2-1 GS series II Media center only,365234835135,USAV_eBay,,100,stripped_name,Home theater system,,,365234835135,"Bose 321 GS II Home theater system, 3-2-1 GS series II Media center only.",ebay_only,
14,Bose 321 Series II DVD Home Entertainment System,Product,GR,,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,,,10,0,BOSE R 321 Series II DVD Home Entertainment System,1I-EAWP-TTEB,Amazon,B0002JY6T0,100,stripped_name,DVD Home Entertainment System,K,B0002JY6T0,1I-EAWP-TTEB,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,amazon_only,
14,Bose 321 Series II DVD Home Entertainment System,Product,GR,,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,,,10,1,BOSE R 321 Series II DVD Home Entertainment System,1G-Y8ET-1P0I,Amazon,B0002JY6T0,100,stripped_name,Home Entertainment System,K,B0002JY6T0,1G-Y8ET-1P0I,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,amazon_only,
14,Bose 321 Series II DVD Home Entertainment System,Product,GR,,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,,,10,2,BOSE R 321 Series II DVD Home Entertainment System,SI-IINF-C5H2,Amazon,B0002JY6T0,100,stripped_name,Home Entertainment System,K,B0002JY6T0,SI-IINF-C5H2,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,amazon_only,
14,Bose 321 Series II DVD Home Entertainment System,Product,GR,,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,,,10,3,BOSE R 321 Series II DVD Home Entertainment System,Z8-IRPF-WXDU,Amazon,B0002JY6T0,100,stripped_name,Home Entertainment System,K,B0002JY6T0,Z8-IRPF-WXDU,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,amazon_only,
14,Bose 321 Series II DVD Home Entertainment System,Bundle,,,Bose 321 Series II DVD Home Entertainment System  w HDMI upgrade kit,,"Bose 321 Series II DVD Home Entertainment System, Bose HDMI upgrade kit",10,4,Bose 321 Series II DVD Home Entertainment System w HDMI upgrade kit,364276010018,USAV_eBay,,0.87,threshold,Home Entertainment System,K,B0002JY6T0,364276010018,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,amazon_only,
14,Bose 321 Series II DVD Home Entertainment System,Bundle,,,Bose 321 Series II DVD Home Entertainment System  w HDMI upgrade kit,,"Bose 321 Series II DVD Home Entertainment System, Bose HDMI upgrade kit",10,5,Bose 321 Series II DVD Home Entertainment System w HDMI upgrade kit,154910765418,MEKONG_eBay,,0.87,threshold,Home Entertainment System,K,B0002JY6T0,154910765418,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,amazon_only,
14,Bose 321 Series II DVD Home Entertainment System,Product,,,Bose 321 Series II Home Entertainment System,,,10,6,Bose 321 Series II Home Entertainment System,03764,Ecwid,,0.85,threshold,Home Entertainment System,K,B0002JY6T0,03764,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,amazon_only,
14,Bose 321 Series II DVD Home Entertainment System,Product,,,Bose 321 Series II Home Entertainment System,,,10,7,Bose 321 Series II Home Entertainment System,00000,Ecwid,,0.85,threshold,Home Entertainment System,K,B0002JY6T0,00000,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,amazon_only,
14,Bose 321 Series II DVD Home Entertainment System,Product,GR,,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,,,10,8,BOSE R 321 Series II DVD Home Entertainment System,U9-FR0I-WZ24,Amazon,B0002JY6T0,100,stripped_name,System,K,B0002JY6T0,U9-FR0I-WZ24,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,amazon_only,
14,Bose 321 Series II DVD Home Entertainment System,Product,GR,,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,,,10,9,BOSE R 321 Series II DVD Home Entertainment System,ZL-POMP-Y7A0,Amazon,B0002JY6T0,100,stripped_name,System,K,B0002JY6T0,ZL-POMP-Y7A0,BOSE(R) 321 Series II DVD Home Entertainment System Graphite,amazon_only,
14,Bose 321 Series II DVD Home Entertainment System,Parts,,R,"Bose 321 Home theater system, 3-2-1 series II Media center only.  - FOR PARTS",Media Center,,10,0,Bose 321 Home theater system 3-2-1 series II Media center only,155532754679,MEKONG_eBay,,100,stripped_name,Home Theater System,,,362905504929,"Bose 321 Home theater system, 3-2-1 series II Media center only.",ebay_only,
14,Bose 321 Series II DVD Home Entertainment System,Parts,,R,"Bose 321 Home theater system, 3-2-1 series II Media center only. For Parts.",Media Center,,10,1,Bose 321 Home theater system 3-2-1 series II Media center only,363983400586,USAV_eBay,,100,stripped_name,Home theater system,,,362905504929,"Bose 321 Home theater system, 3-2-1 series II Media center only.",ebay_only,
14,Bose 321 Series II DVD Home Entertainment System,Parts,,,"Bose 321 Home theater system, 3-2-1 series II Media center only.",Media Center,,10,2,Bose 321 Home theater system 3-2-1 series II Media center only,01712,Ecwid,,100,stripped_name,Home theater system,,,362905504929,"Bose 321 Home theater system, 3-2-1 series II Media center only.",ebay_only,
14,Bose 321 Series II DVD Home Entertainment System,Parts,,N,NEW 3-2-1 series II Media center only. for Bose 321 Home theater system,Media Center,,10,3,3-2-1 series II Media center only for Bose 321 Home theater system,01755,Ecwid,,0.95,threshold,Home theater system,,,362905504929,"Bose 321 Home theater system, 3-2-1 series II Media center only.",ebay_only,
14,Bose 321 Series II DVD Home Entertainment System,Parts,,,Replacement Bose 321 Series II Media Center,Media Center,,10,4,Bose 321 Series II Media Center,00000-MC,Ecwid,,0.94,threshold,Media Center,,,154373238964,Replacement Bose 321 Series II Media Center for Bose AV-321 Series II,ebay_only,
14,Bose 321 Series II DVD Home Entertainment System,Parts,,,"Bose 321 Home theater system, 3-2-1 series II Media center only.",Media Center,,10,5,Bose 321 Home theater system 3-2-1 series II Media center only,362905504929,USAV_eBay,,100,stripped_name,System,,,362905504929,"Bose 321 Home theater system, 3-2-1 series II Media center only.",ebay_only,
14,Bose 321 Series II DVD Home Entertainment System,Parts,,U,"Bose 321 Home theater system, 3-2-1 series II Media center only.  - B Grade",Media Center,,10,6,Bose 321 Home theater system 3-2-1 series II Media center only,154407279323,MEKONG_eBay,,100,stripped_name,System,,,362905504929,"Bose 321 Home theater system, 3-2-1 series II Media center only.",ebay_only,
